name	intensity-avg	volume
Left-Lateral-Ventricle	21.7636	5164.9
Left-Inf-Lat-Vent	32.9102	471.3
Left-Cerebellum-White-Matter	82.2419	12911.5
Left-Cerebellum-Cortex	51.5224	50940.2
Left-Thalamus-Proper	80.6483	7281.7
Left-Caudate	66.7636	3720.5
Left-Putamen	72.7411	4930.3
Left-Pallidum	91.4081	1637.6
3rd-Ventricle	26.6039	911.0
4th-Ventricle	16.655	1913.0
Brain-Stem	80.6447	18539.3
Left-Hippocampus	56.0631	3704.8
Left-Amygdala	53.0551	1334.9
CSF	34.3973	874.5
Left-Accumbens-area	60.8894	949.5
Left-VentralDC	84.1977	3527.4
Left-vessel	50.875	29.7
Left-choroid-plexus	50.3701	450.8
Right-Lateral-Ventricle	22.6741	4324.9
Right-Inf-Lat-Vent	34.0784	414.4
Right-Cerebellum-White-Matter	83.2226	12504.8
Right-Cerebellum-Cortex	51.7974	48294.6
Right-Thalamus-Proper	81.2126	7318.2
Right-Caudate	66.3921	3799.0
Right-Putamen	72.2775	4988.7
Right-Pallidum	89.6902	1520.3
Right-Hippocampus	53.9615	3804.6
Right-Amygdala	51.2596	1373.4
Right-Accumbens-area	61.9611	649.3
Right-VentralDC	84.3505	3413.3
Right-vessel	53.875	17.0
Right-choroid-plexus	48.2984	541.7
5th-Ventricle	0.0	0.0
WM-hypointensities	68.301	1050.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.1803	146.5
CC_Posterior	104.7554	948.0
CC_Mid_Posterior	93.7447	591.5
CC_Central	96.4007	533.8
CC_Mid_Anterior	97.9946	486.6
CC_Anterior	108.4825	885.6
