name	intensity-avg	volume
Left-Lateral-Ventricle	28.0742	4991.1
Left-Inf-Lat-Vent	40.3226	173.4
Left-Cerebellum-White-Matter	83.8262	13549.5
Left-Cerebellum-Cortex	57.9424	57666.1
Left-Thalamus-Proper	84.1861	7086.6
Left-Caudate	71.8244	3379.1
Left-Putamen	80.4918	4875.9
Left-Pallidum	96.8113	1704.9
3rd-Ventricle	38.346	654.5
4th-Ventricle	23.2292	1328.3
Brain-Stem	81.7788	19709.9
Left-Hippocampus	61.6313	3993.3
Left-Amygdala	58.4518	1571.2
CSF	40.5669	783.9
Left-Accumbens-area	66.7226	963.4
Left-VentralDC	89.3916	3928.7
Left-vessel	55.1111	19.1
Left-choroid-plexus	51.4038	374.4
Right-Lateral-Ventricle	28.1086	4927.9
Right-Inf-Lat-Vent	33.9501	457.2
Right-Cerebellum-White-Matter	81.94200000000001	13682.2
Right-Cerebellum-Cortex	55.2523	57688.0
Right-Thalamus-Proper	83.7234	6981.1
Right-Caudate	70.613	3757.3
Right-Putamen	78.4522	4861.1
Right-Pallidum	96.0217	1595.0
Right-Hippocampus	59.8725	4108.7
Right-Amygdala	54.287	1429.1
Right-Accumbens-area	67.4884	899.0
Right-VentralDC	89.0385	3896.6
Right-vessel	61.4286	13.9
Right-choroid-plexus	51.7043	437.2
5th-Ventricle	0.0	0.0
WM-hypointensities	68.4813	999.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	70.0252	178.5
CC_Posterior	101.8011	846.1
CC_Mid_Posterior	89.7201	511.9
CC_Central	90.7017	531.7
CC_Mid_Anterior	93.6655	503.3
CC_Anterior	104.5579	935.4
