name	intensity-avg	volume
Left-Lateral-Ventricle	25.1299	4343.5
Left-Inf-Lat-Vent	37.7213	195.1
Left-Cerebellum-White-Matter	82.7519	11474.6
Left-Cerebellum-Cortex	53.3657	46995.1
Left-Thalamus-Proper	83.2636	7879.4
Left-Caudate	68.6751	3641.2
Left-Putamen	75.7609	6254.9
Left-Pallidum	94.9309	1929.3
3rd-Ventricle	37.0183	548.7
4th-Ventricle	16.6447	1890.1
Brain-Stem	81.0139	19976.6
Left-Hippocampus	57.926	3907.9
Left-Amygdala	54.506	1594.5
CSF	39.135	747.6
Left-Accumbens-area	65.8634	824.6
Left-VentralDC	85.9873	3792.5
Left-vessel	47.8148	99.3
Left-choroid-plexus	50.7079	469.1
Right-Lateral-Ventricle	28.9616	3283.1
Right-Inf-Lat-Vent	37.1093	236.1
Right-Cerebellum-White-Matter	81.3962	11335.9
Right-Cerebellum-Cortex	50.6349	46351.1
Right-Thalamus-Proper	81.02	7150.9
Right-Caudate	68.8525	3797.0
Right-Putamen	76.4959	6013.7
Right-Pallidum	94.7066	1800.3
Right-Hippocampus	56.5562	3811.3
Right-Amygdala	54.8067	1599.8
Right-Accumbens-area	65.1143	857.1
Right-VentralDC	86.2284	3813.3
Right-vessel	46.3846	50.4
Right-choroid-plexus	52.3308	466.6
5th-Ventricle	0.0	0.0
WM-hypointensities	68.1992	849.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	65.7222	138.9
CC_Posterior	100.9146	912.3
CC_Mid_Posterior	90.5385	472.5
CC_Central	91.0784	532.5
CC_Mid_Anterior	96.2094	467.4
CC_Anterior	101.9816	948.0
