name	intensity-avg	volume
Left-Lateral-Ventricle	19.8563	9425.0
Left-Inf-Lat-Vent	42.6444	219.0
Left-Cerebellum-White-Matter	84.8639	12324.3
Left-Cerebellum-Cortex	56.3426	50991.4
Left-Thalamus-Proper	81.3934	6066.7
Left-Caudate	69.9601	3312.9
Left-Putamen	78.3171	4306.2
Left-Pallidum	94.5168	1698.4
3rd-Ventricle	30.1411	864.1
4th-Ventricle	21.2359	1702.3
Brain-Stem	81.8709	19678.1
Left-Hippocampus	58.3938	4014.2
Left-Amygdala	57.9927	1477.3
CSF	36.045	1065.8
Left-Accumbens-area	65.62100000000001	748.9
Left-VentralDC	88.2318	3615.3
Left-vessel	55.5806	42.8
Left-choroid-plexus	46.2581	477.8
Right-Lateral-Ventricle	21.1766	7652.5
Right-Inf-Lat-Vent	29.9544	313.1
Right-Cerebellum-White-Matter	83.2334	12310.2
Right-Cerebellum-Cortex	53.5582	50520.6
Right-Thalamus-Proper	80.6804	5959.5
Right-Caudate	68.865	3405.5
Right-Putamen	77.396	4423.6
Right-Pallidum	93.6168	1674.0
Right-Hippocampus	56.1764	4052.6
Right-Amygdala	55.1255	1219.6
Right-Accumbens-area	66.5082	761.7
Right-VentralDC	86.6443	3463.8
Right-vessel	62.5	8.0
Right-choroid-plexus	46.3374	544.1
5th-Ventricle	0.0	0.0
WM-hypointensities	67.5653	1128.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.8739	137.3
CC_Posterior	101.038	1054.9
CC_Mid_Posterior	90.1624	697.1
CC_Central	94.0051	532.2
CC_Mid_Anterior	92.7745	776.7
CC_Anterior	104.2617	1026.8
