name	intensity-avg	volume
Left-Lateral-Ventricle	16.6771	15595.6
Left-Inf-Lat-Vent	38.6202	663.7
Left-Cerebellum-White-Matter	83.4692	15995.6
Left-Cerebellum-Cortex	55.528999999999996	60903.9
Left-Thalamus-Proper	83.8038	8750.5
Left-Caudate	69.7122	4039.3
Left-Putamen	79.4241	5361.6
Left-Pallidum	94.7616	1833.6
3rd-Ventricle	27.3202	1249.5
4th-Ventricle	18.4207	2569.0
Brain-Stem	82.3699	24891.6
Left-Hippocampus	59.3123	4203.9
Left-Amygdala	57.102	1783.5
CSF	38.3313	1356.9
Left-Accumbens-area	65.4745	875.1
Left-VentralDC	88.5034	4590.1
Left-vessel	53.4425	123.3
Left-choroid-plexus	45.0937	600.0
Right-Lateral-Ventricle	19.8049	11660.0
Right-Inf-Lat-Vent	35.9439	372.8
Right-Cerebellum-White-Matter	83.2177	15721.2
Right-Cerebellum-Cortex	53.8624	60941.9
Right-Thalamus-Proper	83.9763	8150.3
Right-Caudate	70.6703	4221.1
Right-Putamen	79.1246	5409.6
Right-Pallidum	94.8981	2000.8
Right-Hippocampus	60.0458	4660.4
Right-Amygdala	59.1298	1903.9
Right-Accumbens-area	67.7123	763.2
Right-VentralDC	88.0465	4504.8
Right-vessel	53.5152	47.3
Right-choroid-plexus	45.5609	620.8
5th-Ventricle	0.0	0.0
WM-hypointensities	65.3761	2394.4
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	64.7579	236.9
CC_Posterior	97.0414	1043.1
CC_Mid_Posterior	86.4464	786.6
CC_Central	91.2983	549.4
CC_Mid_Anterior	93.6186	620.4
CC_Anterior	99.8497	1365.5
