name	intensity-avg	volume
Left-Lateral-Ventricle	23.5823	6914.1
Left-Inf-Lat-Vent	42.5468	182.7
Left-Cerebellum-White-Matter	83.7514	12235.0
Left-Cerebellum-Cortex	58.6517	47393.9
Left-Thalamus-Proper	83.0323	6564.0
Left-Caudate	73.6888	4146.1
Left-Putamen	80.637	5079.4
Left-Pallidum	95.9429	1951.4
3rd-Ventricle	37.4621	684.8
4th-Ventricle	27.9942	1151.3
Brain-Stem	83.8816	17725.6
Left-Hippocampus	62.093	3796.2
Left-Amygdala	59.434	1379.4
CSF	39.0589	937.6
Left-Accumbens-area	67.6849	680.7
Left-VentralDC	88.1779	3542.0
Left-vessel	59.0	26.9
Left-choroid-plexus	48.8855	618.6
Right-Lateral-Ventricle	24.9705	5635.5
Right-Inf-Lat-Vent	52.7429	48.1
Right-Cerebellum-White-Matter	83.4893	11443.5
Right-Cerebellum-Cortex	57.286	45793.5
Right-Thalamus-Proper	83.0429	6475.3
Right-Caudate	74.5253	4208.6
Right-Putamen	79.8655	5209.8
Right-Pallidum	95.1528	2036.4
Right-Hippocampus	60.8498	4007.5
Right-Amygdala	58.8818	1545.1
Right-Accumbens-area	69.2356	634.2
Right-VentralDC	86.6016	3585.0
Right-vessel	55.0769	37.8
Right-choroid-plexus	47.7504	551.2
5th-Ventricle	0.0	0.0
WM-hypointensities	68.2193	1148.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.7609	164.6
CC_Posterior	103.2256	1030.7
CC_Mid_Posterior	88.86	624.1
CC_Central	95.9709	517.5
CC_Mid_Anterior	96.6435	510.1
CC_Anterior	101.9125	1007.6
