name	intensity-avg	volume
Left-Lateral-Ventricle	29.1941	3541.8
Left-Inf-Lat-Vent	33.2315	128.8
Left-Cerebellum-White-Matter	83.5094	11475.1
Left-Cerebellum-Cortex	54.133	46713.3
Left-Thalamus-Proper	83.3728	6453.2
Left-Caudate	70.6032	3107.8
Left-Putamen	76.7318	5385.7
Left-Pallidum	95.0444	1542.5
3rd-Ventricle	36.988	665.4
4th-Ventricle	20.9487	1525.3
Brain-Stem	79.5817	17711.8
Left-Hippocampus	59.0177	3539.1
Left-Amygdala	55.9053	1354.8
CSF	37.4187	832.2
Left-Accumbens-area	65.8962	846.8
Left-VentralDC	86.0415	3639.8
Left-vessel	58.1163	64.0
Left-choroid-plexus	50.3465	411.4
Right-Lateral-Ventricle	27.8208	3495.5
Right-Inf-Lat-Vent	25.2275	542.6
Right-Cerebellum-White-Matter	82.9079	11252.1
Right-Cerebellum-Cortex	52.1906	46003.7
Right-Thalamus-Proper	80.5859	6436.3
Right-Caudate	70.4121	3214.2
Right-Putamen	75.5861	5277.4
Right-Pallidum	93.8237	1481.2
Right-Hippocampus	56.6388	3689.6
Right-Amygdala	57.2873	1351.5
Right-Accumbens-area	66.1919	739.4
Right-VentralDC	84.9474	3669.9
Right-vessel	59.875	14.7
Right-choroid-plexus	52.9622	431.8
5th-Ventricle	0.0	0.0
WM-hypointensities	66.1991	986.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.4521	85.8
CC_Posterior	103.3217	979.3
CC_Mid_Posterior	91.0892	423.0
CC_Central	93.09299999999999	660.2
CC_Mid_Anterior	94.6889	598.5
CC_Anterior	103.865	710.0
