name	intensity-avg	volume
Left-Lateral-Ventricle	26.2635	6429.1
Left-Inf-Lat-Vent	39.8445	327.3
Left-Cerebellum-White-Matter	84.2958	12955.4
Left-Cerebellum-Cortex	54.5962	54154.1
Left-Thalamus-Proper	83.9751	7746.8
Left-Caudate	69.8589	3786.7
Left-Putamen	78.3198	5363.6
Left-Pallidum	95.649	2033.3
3rd-Ventricle	28.7988	928.4
4th-Ventricle	17.2109	2623.1
Brain-Stem	80.9859	20789.6
Left-Hippocampus	60.2059	4397.0
Left-Amygdala	56.8606	1559.7
CSF	37.3749	916.6
Left-Accumbens-area	65.9735	771.0
Left-VentralDC	86.2146	4195.9
Left-vessel	54.7969	72.4
Left-choroid-plexus	48.036	430.8
Right-Lateral-Ventricle	22.689	7977.7
Right-Inf-Lat-Vent	35.4488	391.3
Right-Cerebellum-White-Matter	82.8953	13131.8
Right-Cerebellum-Cortex	51.3429	57180.1
Right-Thalamus-Proper	82.4567	7224.6
Right-Caudate	68.6268	4151.4
Right-Putamen	77.3714	5256.4
Right-Pallidum	94.6661	1797.7
Right-Hippocampus	58.5756	4177.7
Right-Amygdala	56.9258	1786.1
Right-Accumbens-area	66.8154	784.5
Right-VentralDC	86.8914	4061.7
Right-vessel	47.4688	41.9
Right-choroid-plexus	42.7826	533.2
5th-Ventricle	0.0	0.0
WM-hypointensities	66.8273	1108.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.6567	244.0
CC_Posterior	100.7076	857.6
CC_Mid_Posterior	89.2472	555.4
CC_Central	92.0378	690.0
CC_Mid_Anterior	90.7772	700.8
CC_Anterior	105.4601	759.7
