name	intensity-avg	volume
Left-Lateral-Ventricle	22.1833	7540.9
Left-Inf-Lat-Vent	36.4722	214.7
Left-Cerebellum-White-Matter	83.2451	12057.0
Left-Cerebellum-Cortex	56.3284	51682.1
Left-Thalamus-Proper	84.3547	7549.6
Left-Caudate	73.4822	3795.5
Left-Putamen	81.0227	5356.4
Left-Pallidum	96.8811	1895.6
3rd-Ventricle	31.1181	783.4
4th-Ventricle	18.0378	2282.9
Brain-Stem	82.4301	19897.4
Left-Hippocampus	61.1289	3967.1
Left-Amygdala	57.4402	1448.0
CSF	37.1401	1045.0
Left-Accumbens-area	68.9369	701.7
Left-VentralDC	87.6438	4204.9
Left-vessel	57.0	39.5
Left-choroid-plexus	47.5807	580.3
Right-Lateral-Ventricle	21.7935	7019.9
Right-Inf-Lat-Vent	35.8175	284.7
Right-Cerebellum-White-Matter	82.4359	12765.8
Right-Cerebellum-Cortex	54.2029	51589.9
Right-Thalamus-Proper	83.1069	7430.2
Right-Caudate	72.7772	4081.0
Right-Putamen	80.19800000000001	5439.9
Right-Pallidum	95.7508	1827.2
Right-Hippocampus	58.8679	4074.6
Right-Amygdala	57.0815	1799.9
Right-Accumbens-area	70.5968	679.5
Right-VentralDC	87.4617	4025.7
Right-vessel	55.9412	25.8
Right-choroid-plexus	48.0924	470.8
5th-Ventricle	0.0	0.0
WM-hypointensities	67.1719	1084.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	73.2604	111.3
CC_Posterior	104.4992	1144.6
CC_Mid_Posterior	86.3443	649.3
CC_Central	95.2584	491.1
CC_Mid_Anterior	96.3338	642.9
CC_Anterior	107.7727	898.1
