name	intensity-avg	volume
Left-Lateral-Ventricle	23.6618	5616.1
Left-Inf-Lat-Vent	38.1538	306.8
Left-Cerebellum-White-Matter	85.3254	13160.9
Left-Cerebellum-Cortex	56.5303	46012.0
Left-Thalamus-Proper	82.9143	7947.5
Left-Caudate	70.2499	3807.5
Left-Putamen	78.2923	5737.7
Left-Pallidum	98.6591	2029.2
3rd-Ventricle	31.2646	922.0
4th-Ventricle	19.2712	1590.9
Brain-Stem	82.363	20209.0
Left-Hippocampus	58.5743	4027.6
Left-Amygdala	54.8667	1624.8
CSF	33.233000000000004	1397.8
Left-Accumbens-area	67.3483	939.6
Left-VentralDC	88.206	4026.9
Left-vessel	57.1471	46.4
Left-choroid-plexus	52.5597	409.0
Right-Lateral-Ventricle	22.4834	5685.6
Right-Inf-Lat-Vent	36.9162	213.7
Right-Cerebellum-White-Matter	84.0934	12504.8
Right-Cerebellum-Cortex	53.9663	45421.8
Right-Thalamus-Proper	81.2854	7433.8
Right-Caudate	70.03699999999999	3974.3
Right-Putamen	77.1764	5899.2
Right-Pallidum	97.9626	1921.5
Right-Hippocampus	56.8833	3988.6
Right-Amygdala	54.842	1754.1
Right-Accumbens-area	66.1496	924.9
Right-VentralDC	87.0511	4066.8
Right-vessel	58.5714	33.6
Right-choroid-plexus	50.7667	466.9
5th-Ventricle	0.0	0.0
WM-hypointensities	67.2927	1829.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.3115	130.9
CC_Posterior	101.2347	1137.7
CC_Mid_Posterior	91.5705	749.0
CC_Central	92.4232	1062.7
CC_Mid_Anterior	92.3941	1086.1
CC_Anterior	103.939	1029.3
