name	intensity-avg	volume
Left-Lateral-Ventricle	20.3743	14514.6
Left-Inf-Lat-Vent	41.5664	370.0
Left-Cerebellum-White-Matter	84.6844	13469.4
Left-Cerebellum-Cortex	57.3754	58472.1
Left-Thalamus-Proper	83.6719	6774.3
Left-Caudate	70.7839	3755.9
Left-Putamen	76.7602	4339.5
Left-Pallidum	93.73899999999999	1521.7
3rd-Ventricle	33.6674	981.6
4th-Ventricle	21.2125	2810.8
Brain-Stem	82.3806	20521.4
Left-Hippocampus	60.0458	3526.2
Left-Amygdala	57.0111	1380.7
CSF	41.7562	1323.4
Left-Accumbens-area	65.5916	795.2
Left-VentralDC	87.9393	3636.8
Left-vessel	48.9821	65.5
Left-choroid-plexus	45.7944	546.1
Right-Lateral-Ventricle	22.3455	9351.5
Right-Inf-Lat-Vent	42.3777	281.4
Right-Cerebellum-White-Matter	85.3359	13323.6
Right-Cerebellum-Cortex	56.6472	58175.5
Right-Thalamus-Proper	83.411	6654.4
Right-Caudate	70.4452	4185.0
Right-Putamen	76.8689	4451.2
Right-Pallidum	94.5738	1593.3
Right-Hippocampus	59.2139	3848.6
Right-Amygdala	56.9283	1349.1
Right-Accumbens-area	67.7979	706.1
Right-VentralDC	87.5941	3475.1
Right-vessel	58.0	9.8
Right-choroid-plexus	46.8427	612.0
5th-Ventricle	0.0	0.0
WM-hypointensities	68.3243	1544.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	65.1429	170.7
CC_Posterior	96.6175	1011.2
CC_Mid_Posterior	86.271	522.3
CC_Central	93.3755	448.3
CC_Mid_Anterior	93.8529	422.4
CC_Anterior	99.7093	947.6
