name	intensity-avg	volume
Left-Lateral-Ventricle	28.6423	3520.4
Left-Inf-Lat-Vent	44.1381	261.8
Left-Cerebellum-White-Matter	83.1083	14727.9
Left-Cerebellum-Cortex	56.2397	55804.5
Left-Thalamus-Proper	80.0659	6378.8
Left-Caudate	72.1935	3351.4
Left-Putamen	79.454	5211.8
Left-Pallidum	94.2628	1856.5
3rd-Ventricle	44.8253	676.8
4th-Ventricle	24.3354	1644.7
Brain-Stem	80.4891	21801.8
Left-Hippocampus	57.9126	4318.9
Left-Amygdala	56.0336	1563.3
CSF	48.2824	784.7
Left-Accumbens-area	65.5873	747.1
Left-VentralDC	87.2797	4443.6
Left-vessel	53.6429	25.4
Left-choroid-plexus	53.7183	379.8
Right-Lateral-Ventricle	44.059	3101.7
Right-Inf-Lat-Vent	30.383000000000003	374.9
Right-Cerebellum-White-Matter	83.7716	14420.1
Right-Cerebellum-Cortex	55.9606	53682.9
Right-Thalamus-Proper	81.5194	6507.3
Right-Caudate	74.035	3171.8
Right-Putamen	77.8842	5116.5
Right-Pallidum	93.2122	1862.6
Right-Hippocampus	56.7259	4412.4
Right-Amygdala	54.44	1701.0
Right-Accumbens-area	67.7693	671.2
Right-VentralDC	87.5948	4301.6
Right-vessel	55.05	34.2
Right-choroid-plexus	60.0833	332.2
5th-Ventricle	62.5	2.2
WM-hypointensities	69.7333	1276.3
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.2066	143.8
CC_Posterior	101.8476	864.6
CC_Mid_Posterior	97.7672	552.3
CC_Central	92.5809	660.9
CC_Mid_Anterior	99.4417	508.9
CC_Anterior	101.9442	948.1
