name	intensity-avg	volume
Left-Lateral-Ventricle	26.7381	4719.8
Left-Inf-Lat-Vent	39.8168	256.7
Left-Cerebellum-White-Matter	84.439	13031.5
Left-Cerebellum-Cortex	58.8018	53129.5
Left-Thalamus-Proper	83.3348	6813.0
Left-Caudate	70.936	3674.9
Left-Putamen	78.116	4872.1
Left-Pallidum	92.5446	1651.3
3rd-Ventricle	29.5782	817.1
4th-Ventricle	19.7131	2657.7
Brain-Stem	83.3477	19610.5
Left-Hippocampus	59.0038	4316.7
Left-Amygdala	56.7121	1490.0
CSF	37.7241	914.4
Left-Accumbens-area	65.7537	765.0
Left-VentralDC	88.2963	3733.5
Left-vessel	51.6667	42.2
Left-choroid-plexus	51.4487	341.3
Right-Lateral-Ventricle	19.0222	7537.4
Right-Inf-Lat-Vent	29.5014	375.6
Right-Cerebellum-White-Matter	84.9809	12389.2
Right-Cerebellum-Cortex	56.8819	54681.4
Right-Thalamus-Proper	81.737	6411.8
Right-Caudate	69.9728	4016.2
Right-Putamen	77.4184	5139.0
Right-Pallidum	92.9825	1580.0
Right-Hippocampus	57.253	4365.3
Right-Amygdala	58.0814	1456.0
Right-Accumbens-area	66.9398	602.1
Right-VentralDC	86.9846	3580.0
Right-vessel	51.45	50.9
Right-choroid-plexus	46.8865	600.1
5th-Ventricle	0.0	0.0
WM-hypointensities	64.9014	1059.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	63.6929	157.0
CC_Posterior	98.8733	917.9
CC_Mid_Posterior	89.2532	552.1
CC_Central	95.5491	454.6
CC_Mid_Anterior	96.2964	518.9
CC_Anterior	103.5697	1055.2
