name	intensity-avg	volume
Left-Lateral-Ventricle	20.5133	14822.4
Left-Inf-Lat-Vent	42.0777	358.4
Left-Cerebellum-White-Matter	81.8399	15780.9
Left-Cerebellum-Cortex	53.9411	63311.8
Left-Thalamus-Proper	84.264	7716.6
Left-Caudate	71.5009	4018.2
Left-Putamen	78.2858	5332.2
Left-Pallidum	95.4086	2058.8
3rd-Ventricle	27.3305	1448.8
4th-Ventricle	19.5122	2549.4
Brain-Stem	80.9183	25691.4
Left-Hippocampus	61.6353	4649.8
Left-Amygdala	57.5242	1637.7
CSF	37.1522	1241.6
Left-Accumbens-area	65.0254	885.1
Left-VentralDC	88.2439	4685.7
Left-vessel	56.0769	40.9
Left-choroid-plexus	48.0114	618.2
Right-Lateral-Ventricle	18.7704	13769.9
Right-Inf-Lat-Vent	33.6211	281.2
Right-Cerebellum-White-Matter	81.9096	15609.4
Right-Cerebellum-Cortex	52.0134	60379.1
Right-Thalamus-Proper	82.3388	7325.6
Right-Caudate	70.3642	4232.1
Right-Putamen	77.1209	5619.9
Right-Pallidum	95.1446	2104.3
Right-Hippocampus	59.8462	4719.4
Right-Amygdala	56.6587	1507.4
Right-Accumbens-area	67.1145	797.7
Right-VentralDC	87.5684	4633.2
Right-vessel	57.7	20.4
Right-choroid-plexus	45.3306	645.7
5th-Ventricle	0.0	0.0
WM-hypointensities	66.6731	1311.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.0064	174.1
CC_Posterior	96.1433	1140.5
CC_Mid_Posterior	85.5496	493.9
CC_Central	94.6826	500.3
CC_Mid_Anterior	95.6899	527.5
CC_Anterior	99.777	962.8
