name	intensity-avg	volume
Left-Lateral-Ventricle	29.614	4120.0
Left-Inf-Lat-Vent	47.3842	242.5
Left-Cerebellum-White-Matter	82.3353	12721.2
Left-Cerebellum-Cortex	55.4124	59036.0
Left-Thalamus-Proper	82.8872	8454.8
Left-Caudate	69.8599	3117.5
Left-Putamen	76.6096	5760.7
Left-Pallidum	95.0578	1932.2
3rd-Ventricle	40.3449	690.2
4th-Ventricle	24.1635	1403.7
Brain-Stem	79.8012	20730.4
Left-Hippocampus	59.5218	5029.3
Left-Amygdala	57.2881	1924.7
CSF	39.8329	927.8
Left-Accumbens-area	66.8363	815.7
Left-VentralDC	87.8234	4484.2
Left-vessel	59.9333	23.5
Left-choroid-plexus	52.7987	510.2
Right-Lateral-Ventricle	31.9529	3554.7
Right-Inf-Lat-Vent	35.5265	308.2
Right-Cerebellum-White-Matter	82.3654	12439.9
Right-Cerebellum-Cortex	53.7574	57574.6
Right-Thalamus-Proper	81.8694	8262.8
Right-Caudate	68.9026	3487.8
Right-Putamen	75.7374	5727.4
Right-Pallidum	92.9979	1745.0
Right-Hippocampus	58.56	4638.3
Right-Amygdala	55.7963	1762.4
Right-Accumbens-area	66.5243	892.4
Right-VentralDC	86.0412	4409.3
Right-vessel	54.4	23.4
Right-choroid-plexus	52.4633	576.1
5th-Ventricle	0.0	0.0
WM-hypointensities	66.8262	1971.8
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.2971	163.0
CC_Posterior	98.4916	939.2
CC_Mid_Posterior	91.3682	512.1
CC_Central	89.4201	783.1
CC_Mid_Anterior	94.4674	531.6
CC_Anterior	100.3754	851.9
