name	intensity-avg	volume
Left-Lateral-Ventricle	26.9162	4613.0
Left-Inf-Lat-Vent	46.7955	288.8
Left-Cerebellum-White-Matter	82.6863	13032.9
Left-Cerebellum-Cortex	55.306999999999995	49742.1
Left-Thalamus-Proper	84.2111	5848.2
Left-Caudate	75.47	2467.0
Left-Putamen	79.9739	5011.9
Left-Pallidum	96.6143	1636.5
3rd-Ventricle	33.5832	764.3
4th-Ventricle	21.0362	1576.7
Brain-Stem	81.1523	17723.5
Left-Hippocampus	61.571000000000005	3512.6
Left-Amygdala	56.2833	1385.3
CSF	39.9347	806.5
Left-Accumbens-area	70.4934	665.0
Left-VentralDC	89.6004	3803.8
Left-vessel	56.0	14.3
Left-choroid-plexus	50.0408	302.9
Right-Lateral-Ventricle	27.2922	4013.0
Right-Inf-Lat-Vent	43.4326	216.4
Right-Cerebellum-White-Matter	82.3084	12863.2
Right-Cerebellum-Cortex	53.6321	49556.8
Right-Thalamus-Proper	84.5342	5763.6
Right-Caudate	74.2515	2630.7
Right-Putamen	79.1238	4788.9
Right-Pallidum	96.6618	1459.6
Right-Hippocampus	59.8526	3751.4
Right-Amygdala	56.0787	1556.6
Right-Accumbens-area	68.5591	614.3
Right-VentralDC	88.25200000000001	3855.8
Right-vessel	61.6667	19.5
Right-choroid-plexus	48.8442	381.6
5th-Ventricle	0.0	0.0
WM-hypointensities	69.0167	1284.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	74.8512	138.8
CC_Posterior	107.9146	885.8
CC_Mid_Posterior	90.0121	503.8
CC_Central	95.4412	429.0
CC_Mid_Anterior	98.7176	616.2
CC_Anterior	110.3556	747.4
