name	intensity-avg	volume
Left-Lateral-Ventricle	27.8512	4362.8
Left-Inf-Lat-Vent	38.475	194.7
Left-Cerebellum-White-Matter	83.8972	12193.5
Left-Cerebellum-Cortex	53.9148	52743.4
Left-Thalamus-Proper	83.274	6331.2
Left-Caudate	70.779	3113.0
Left-Putamen	76.564	4568.8
Left-Pallidum	91.8707	1519.5
3rd-Ventricle	33.2899	519.8
4th-Ventricle	20.0303	1894.9
Brain-Stem	81.6288	18353.0
Left-Hippocampus	58.3845	3426.5
Left-Amygdala	54.4348	1120.2
CSF	39.9708	737.5
Left-Accumbens-area	67.5945	575.7
Left-VentralDC	86.4423	3510.9
Left-vessel	55.9286	21.8
Left-choroid-plexus	48.7464	383.9
Right-Lateral-Ventricle	23.8021	5076.9
Right-Inf-Lat-Vent	38.3931	173.0
Right-Cerebellum-White-Matter	84.6495	11691.3
Right-Cerebellum-Cortex	53.5626	50595.8
Right-Thalamus-Proper	82.9242	6131.8
Right-Caudate	68.9967	3239.1
Right-Putamen	75.5378	4754.2
Right-Pallidum	90.5698	1454.4
Right-Hippocampus	57.5007	3722.0
Right-Amygdala	54.7496	1318.6
Right-Accumbens-area	67.2278	446.0
Right-VentralDC	85.8632	3436.5
Right-vessel	54.8	21.4
Right-choroid-plexus	50.4545	413.0
5th-Ventricle	0.0	0.0
WM-hypointensities	67.0762	959.5
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.5182	164.0
CC_Posterior	101.9248	1012.0
CC_Mid_Posterior	91.7675	675.9
CC_Central	96.8916	578.2
CC_Mid_Anterior	95.3009	608.5
CC_Anterior	107.0338	891.6
